symbol,search_date,headline,summary,source,url,published_at
GOOGL,2025-10-15,"Adtalem, Google Cloud to launch AI credential program for healthcare professionals","The program, set to debut in 2026, will provide students and practicing clinicians across Adtalem's network, including Chamberlain University and Walden University, with hands-on experience using Google Cloud's AI tools, such as Gemini models and Vertex AI services.  Adtalem said participants will complete coursework covering AI applications in clinical practice, ethical considerations, patient safety protocols, and hands-on experience with healthcare-specific AI tools commonly used across hospital systems and clinical practices.",Yahoo,https://finnhub.io/api/news?id=99c3a97d1723f56f306b8e611bcdf1b811ba98ab0b932e2097b7bfa58034f1c7,2025-10-16 00:01:31
GOOGL,2025-10-15,TeraWulf (WULF) Is Up 27.8% After Google Increases Stake With $3.2 Billion AI Infrastructure Backing,"Earlier this month, Fluidstack announced it signed two 10-year AI hosting agreements with TeraWulf at the Lake Mariner campus worth approximately US$3.7 billion, with Google providing US$3.2 billion of project debt support and increasing its ownership in TeraWulf to around 14%. This collaboration is accompanied by an 80-year ground lease at the Cayuga, NY site, enabling TeraWulf to expand its zero-carbon power capacity by up to 400 MW, with 138 MW expected to come online in 2026. We'll...",Yahoo,https://finnhub.io/api/news?id=4be5eab36ba639ad89c6c9359eb7135db3c3c725f1d697aeb38137c7205982ea,2025-10-15 23:11:18
GOOGL,2025-10-15,US Equity Indexes Mixed as Investors Weigh Strong Results Alongside Fragility in China Trade Talks,US equity indexes traded mixed ahead of the close on Wednesday as investors weighed strong quarterly,Yahoo,https://finnhub.io/api/news?id=6ee71ac3f5cfa61948700efe99e9ceb7371d114f92de2ca447a23a1a6e9f36f4,2025-10-15 23:05:44
GOOGL,2025-10-15,Sector Update: Tech Stocks Climb Late Afternoon,Tech stocks rose late Wednesday afternoon with the Technology Select Sector SPDR Fund (XLK) adding 0,Yahoo,https://finnhub.io/api/news?id=004ad51bf8cf8ebe859a6fdcfb1bb6c434a1bb4b196df797afa831d903c6cb0b,2025-10-15 22:49:11
GOOGL,2025-10-15,2 Brilliant Growth Stocks to Buy Now and Hold for the Long Term,Growth stocks continue to lead the broader market higher.,Yahoo,https://finnhub.io/api/news?id=85ce9aac5401f4b640303ff5211baa77396eb31dde5cf67b63a68da38cd64609,2025-10-15 22:02:00
GOOGL,2025-10-15,San Diego Cyber Clinic Celebrates First Anniversary with Community Event at Snapdragon Stadium,"SAN DIEGO, October 15, 2025--In an event at Snapdragon Stadium, elected officials, and industry leaders from the cybersecurity sector and academia gathered to celebrate the first anniversary of the San Diego Cyber Clinic. Launched in summer 2024 by the Cyber Center of Excellence (CCOE), Cal State San Marcos (CSUSM), National University, and San Diego State University (SDSU) with support from Google’s Cybersecurity Clinics Fund and The Consortium of Cybersecurity Clinics, the clinic has quickly b",Yahoo,https://finnhub.io/api/news?id=2ac1d8675b4dd33c1481a3af83ca6915d6f88846cdbffd0291a5f70f258d473b,2025-10-15 22:00:00
GOOGL,2025-10-15,Houston Teen Leads Effort to Close Texas's Digital Divide,"A Houston-area high school senior is helping bring technology and opportunity to students and communities that need it most. Rayaan Khan, a senior at Klein Collins High School in Spring, has taken a leading role in expanding 360Assist, the philanthropic arm of Works360, a global leader in technology enablement and demo-kit solutions. Texans can now nominate local organizations for future donation rounds at 360-assist.com/nominate .",Yahoo,https://finnhub.io/api/news?id=34c1f93e3c017264649ecb8cf279617f39a26aba7de33f320c29d4f1b3a13f4a,2025-10-15 21:28:00
GOOGL,2025-10-15,"Best Bargain ""Magnificent Seven"" Buy: Alphabet vs. Meta Platforms",Alphabet and Meta are leaders in their markets.,Yahoo,https://finnhub.io/api/news?id=36498a3f05e387e19f1addb6212004cb2379192a449b9f21050ca026b4d835c1,2025-10-15 21:15:00
GOOGL,2025-10-14,Is AI A Bubble? Yes... And No,Is AI's market impact overhyped? Read why cautious investment in proven tech giants could offer better long-term financial stability.,SeekingAlpha,https://finnhub.io/api/news?id=332c16a938dfe7941e818f0cb0ca4ca24c83bfbe9e372a9b7bcdb29d807162ed,2025-10-14 21:53:37
GOOGL,2025-10-14,"ADT Poised to Report In-Line Q3 Results, Reiterate Fiscal 2025 Guidance, RBC Says","ADT (ADT) is expected to report in-line Q3 results and reiterate its fiscal 2025 guidance, with grow",Yahoo,https://finnhub.io/api/news?id=16d93f7b65289dea0d751e304fce088548fd83e9885469b7313e2ba66f030740,2025-10-14 21:51:45
GOOGL,2025-10-14,TeraWulf to Raise $3.2 Billion for Google-Backed Data Center. The Stock Is Rising.,"TeraWulf  the data-center operator best known for its Bitcoin mining facilities, plans to offer $3.2 billion in senior secured notes due in 2030 in a private offering, the company announced Tuesday.  It will use the proceeds to finance a portion of its Lake Mariner data-center campus in upstate New York.  TeraWulf  didn’t immediately respond to requests for further comment.",Yahoo,https://finnhub.io/api/news?id=00a261c850bcb1053f399ce1092584ddcb71390f679ebcb29977aa63f08bd38e,2025-10-14 20:36:00
GOOGL,2025-10-14,UBS Lifts PT on Alphabet (GOOGL) Stock,"Alphabet Inc. (NASDAQ:GOOGL) is one of the Best Wide Moat Stocks to Buy Right Now. The company’s wide economic moat is primarily backed by its strong network effects and intangible assets. On October 9, UBS analyst Stephen Ju lifted the price target on the company’s stock to $255 from $237, while keeping a “Neutral” rating ahead […]",Yahoo,https://finnhub.io/api/news?id=3504750b91fc187dd314ae8da25ef0d25a64e020db6ab9e909dd438bfca7819e,2025-10-14 20:06:04
GOOGL,2025-10-14,Liberty All-Star® Equity Fund September 2025 Monthly Update,"BOSTON, October 14, 2025--Liberty All-Star® Equity Fund September 2025 Monthly Update",Yahoo,https://finnhub.io/api/news?id=61abfb4cc05e8cd674fa890bf38edbc96e6eb23c834f4f1a0a85a0d40ba2c6d9,2025-10-14 19:49:00
GOOGL,2025-10-14,"Liberty All-Star® Growth Fund, Inc. September 2025 Monthly Update","BOSTON, October 14, 2025--Liberty All-Star® Growth Fund, Inc. September 2025 Monthly Update",Yahoo,https://finnhub.io/api/news?id=70d29f5019b1679258d637e229e572a0bed39366e65760b9ced22d2ab54ceb08,2025-10-14 19:48:00
GOOGL,2025-10-14,Basic Materials Roundup: Market Talk,"Find insight on BASF, Merdeka Gold Resources and more in the latest Market Talks covering basic materials.",Yahoo,https://finnhub.io/api/news?id=c6e27904b8d222c0a8a8925dc4fa8225822cbc5c9ac88b2267403dda34667f05,2025-10-14 19:47:00
GOOGL,2025-10-14,PTOE Corporation Confirms Cyberattack: Official Website Hijacked and Redirected to Chinese Malware Domain,"Sheridan, WY, Oct. 14, 2025 (GLOBE NEWSWIRE) -- PTOE Corporation today confirmed that its official website, https://www.ptoe.com, was compromised and temporarily replaced with a fraudulent Chinese shopping website loaded with malware. The breach occurred on the evening of October 7, when PTOE’s monitoring systems and GoDaddy detected unauthorized DNS modifications and sudden downtime. Within hours, PTOE’s cybersecurity partner Sucuri Security launched a full remediation operation. The hijacked d",Yahoo,https://finnhub.io/api/news?id=a037f7f9c9068cd2424ee331bd288d910ab37144c9ac3f6fbe7b9c626ed8b5c2,2025-10-14 19:24:00
GOOGL,2025-10-14,APP Stock Skyrockets 140% in 6 Months: Should You Board the Train?,"AppLovin's 140% surge in six months is powered by Axon 2's AI-driven ad boom, soaring profits and bullish growth forecasts.",Yahoo,https://finnhub.io/api/news?id=bc838c0564ed00fa40081a303893c02ab468b19ac2a0cac0e65b954db78845be,2025-10-14 19:07:00
GOOGL,2025-10-14,Walmart stock pops on OpenAI partnership to create a ChatGPT shopping experience,Walmart is the latest company to announce a partnership with OpenAI.,Yahoo,https://finnhub.io/api/news?id=f50acb316959019681850086fa88b8568b1335b643731c830d187db92409f2f6,2025-10-14 19:04:27
GOOGL,2025-10-13,Realizing the Open Data Center Ecosystem Vision,"Today, the Open Compute Project Foundation (OCP), the nonprofit international organization bringing at-scale innovations and hyperscale best practices to all, announces an expansion to its Open Systems for AI, an umbrella initiative with the new Open Data Center for AI Strategic Initiative (SI), to increase efforts on key data center infrastructure challenges: power, cooling, mechanical, and management telemetry. The addition of this new strategic initiative is in response to a large increase in",Yahoo,https://finnhub.io/api/news?id=06060f1b79b1b7690623bd1144509061f6d96265cab9fb99075e22b829612176,2025-10-14 02:20:00
GOOGL,2025-10-13,Nvidia DGX Spark hits market as 'world’s smallest AI supercomputer',"Nvidia's tiniest supercomputer officially hits the market on Wednesday. The DGX Spark, which Nvidia says offers data center-class performance, packs the company's GB10 Grace Blackwell superchip, as well as its ConnectX-7 networking capabilities and software stack.",Yahoo,https://finnhub.io/api/news?id=9573195703c949584965b1c26bf7fb2ed69e863a840498f262af83deef2accc3,2025-10-14 01:30:50
GOOGL,2025-10-13,"The RealReal, Chegg, LegalZoom, Pinterest, and Alphabet Stocks Trade Up, What You Need To Know",A number of stocks jumped in the afternoon session after investors' concerns about US-China trade tensions were eased by President Trump's more conciliatory tone over the weekend.,Yahoo,https://finnhub.io/api/news?id=ea2e5d2d3f1863f9810a8edf3dd72abeeddfd828a162b55e5a77594985129d42,2025-10-14 00:26:10
GOOGL,2025-10-13,Sector Update: Tech Stocks Gain Late Afternoon,"Tech stocks were higher late Monday afternoon, with the Technology Select Sector SPDR Fund (XLK) ris",Yahoo,https://finnhub.io/api/news?id=11583b1e0f836cffcd796ad64805c717335a4b3e2f55ca4c603b4a869c3358a3,2025-10-13 22:54:44
GOOGL,2025-10-13,PayPal Stock Cut to Sell at Goldman Sachs. Why Its Tough Year Is Getting Even Rougher.,"PayPal  has had a rough year.  Goldman analyst Will Nance cut his rating to Sell from Neutral, citing tougher comparisons to last year’s fourth-quarter strong results as well as concerns about the impact of sticky inflation and the weakening job market on less-affluent customers.  PayPal, the owner of Venmo, has struggled this year in what has been a mixed bag for fintech stocks. For example, rival Block has tumbled 11%, but buy-now-pay-later leader  Affirm  and online lender  SoFi  have soared.",Yahoo,https://finnhub.io/api/news?id=ca340cea5f35a7ecc0d25b1486110fb1a2df7808cbcc6a0f7363b183934001ac,2025-10-13 22:16:00
GOOGL,2025-10-13,"Apple Jumps 18% in Three Months: Buy, Sell or Hold the Stock?","AAPL's iPhone 17 launch, Apple Intelligence expansion, and strong U.S. investments lift shares despite tariff and AI competition pressures.",Yahoo,https://finnhub.io/api/news?id=01ba0e4a437356ed3035b5b0e73ecd85f17e488659edc3d89103a830f12d0de2,2025-10-13 21:08:00
GOOGL,2025-10-13,NEWMEDIA.COM Nashville Search Engine Optimization Agency Launches Data-Driven SEO Visibility Services For Nashville Brands,"Nashville, Oct. 13, 2025 (GLOBE NEWSWIRE) -- NASHVILLE, TN - October 13, 2025 - - As Nashville's registered business count surpasses 50,000, competition for digital visibility has reached record levels. A new analysis of the city's marketing landscape indicates that documented performance and verified client outcomes—rather than broad marketing claims—are now defining success among search engine optimization (SEO) agencies operating in the region. To learn more visit https://newmedia.com/nashvil",Yahoo,https://finnhub.io/api/news?id=ce8ef9ccbcb183ba3ab36cf9ee7eee922f074fcf51196b5d2dc658ae682ede09,2025-10-13 21:06:00
GOOGL,2025-10-13,"[Latest] Global Quantum Warfare Market Size/Share Worth USD 9.7 Billion by 2034 at a 21.4% CAGR: Custom Market Insights (Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth Rate, Value, SWOT Analysis)","[220+ Pages Latest Report] According to a market research study published by Custom Market Insights, the demand analysis of Global Quantum Warfare Market size & share revenue was valued at approximately USD 1.5 Billion in 2024 and is expected to reach USD 1.8 Billion in 2025 and is expected to reach around USD 9.7 Billion by 2034, at a CAGR of 21.4% between 2025 and 2034. The key market players listed in the report with their sales, revenues and strategies are IBM Corporation, Google LLC (Alphab",Yahoo,https://finnhub.io/api/news?id=97eb03a6a1eec445fd85e1c12b6393f58fb7633f80d16c1fff45c0148c351ae2,2025-10-13 20:30:00
GOOGL,2025-10-13,"Top Analyst Firm Hikes Price Target for Alphabet, Sees 30% Upside Potential",Alphabet Stock Target Lifted to $294 by BMO Capital on Strong AI Growth,Yahoo,https://finnhub.io/api/news?id=420d529a9ef996bc3a0a019af1d18e724bae4655d1da0ba787cf715c242e6272,2025-10-13 19:52:34
GOOGL,2025-10-13,Taiwan Semi (TSM) is Going to $400,Top semi foundry is the backbone of the AI economy and makes NVIDIA magic possible,Yahoo,https://finnhub.io/api/news?id=7cda01ce291c04ffe400dee8881c3f7d2ee6177e0f0175cbf7427afb966c3247,2025-10-13 19:32:00
GOOGL,2025-10-12,A Fresh Look at Google's (GOOGL) Valuation as Shares Hold Steady,"Alphabet (GOOGL) shares have seen muted movement recently, trading near $236. This stability comes after several weeks of wider market swings and offers investors a moment to reassess the company’s positioning as tech valuations continue to evolve. See our latest analysis for Alphabet. Over the past year, Alphabet has shown strong momentum. Its 1-year total shareholder return reached 45.6%, and its 90-day share price return was 30.3%, reflecting continued investor confidence amid steady...",Yahoo,https://finnhub.io/api/news?id=08d743f39874cdc1cd6169855ec0b657fa12294490fe5010fe7975fe5e93565f,2025-10-12 23:07:08
GOOGL,2025-10-12,"SP500: It's A Dip, Not A Bubble Burst (Yet)",S&P 500 reacts to US-China trade war but AI stocks remain strong. Learn why increased volatility signals caution for investors.,SeekingAlpha,https://finnhub.io/api/news?id=2b375f6253e073584b9dfc4ee82ba09934c1d7f91a63c0c54be01e17a03145f5,2025-10-12 22:52:07
GOOGL,2025-10-12,Google quietly restricts generous workplace policy for employees,"Over the past few months, Google, which is led by CEO Sundar Pichai, has been making drastic workplace changes as it invests billions of dollars in artificial intelligence, following in the footsteps of its tech competitors. Some of these changes include layoffs, since Google aims to remove ...",Yahoo,https://finnhub.io/api/news?id=6e7de65e72ae4ee77b31c7553d6f5c4149c4d7c1cd5b385e3d6eeba5ffe2e322,2025-10-12 20:33:00
GOOGL,2025-10-12,"The Best Growth Stock to Invest $1,000 in Right Now",Alphabet is becoming one of the biggest AI winners.,Yahoo,https://finnhub.io/api/news?id=0c555e3e6ed779a7f9d98f4c3cd6ff5827f511d2c4a4b765cf4e01e2096eb888,2025-10-12 20:30:00
GOOGL,2025-10-12,Fee-Fi-Fo-Fum: Is A Crash Brewing For AI Stocks?,"Amid hype over artificial intelligence, the best AI stocks generate revenue or get a strategic edge from the fast evolving technology.",Yahoo,https://finnhub.io/api/news?id=93a0432b7cd73581a5e3a5c2be70106be2e497ee7caf0d69ae074c560f983c87,2025-10-12 20:03:04
GOOGL,2025-10-12,Nuclear Is Here To Save AI. But What About Your Energy Bills?,"A nuclear boom is directly downstream from the AI boom, with $350 billion in nuclear spending in the US planned by 2050, per Bloomberg.",Yahoo,https://finnhub.io/api/news?id=d92014d1eed9ced49355115afb51cddf5a5de23c21769f5f8a74410b843a8eed,2025-10-12 16:30:00
